contract_multiplier,de_listed_date,exchange,listed_date,margin_rate,market_tplus,maturity_date,order_book_id,round_lot,symbol,trading_hours,type,underlying_order_book_id,underlying_symbol,order_book_id_symbol
5,2017-02-16,DCE,2016-02-22,0.07,0,2017-02-16,V1702,1,聚氯乙烯1702,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V,聚氯乙烯1702(V1702)
100,2017-02-16,DCE,2016-02-22,0.15,0,2017-02-16,J1702,1,焦炭1702,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J,焦炭1702(J1702)
5,2017-02-16,DCE,2016-02-22,0.07,0,2017-02-16,L1702,1,聚乙烯1702,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L,聚乙烯1702(L1702)
60,2017-02-16,DCE,2016-02-22,0.15,0,2017-02-16,JM1702,1,焦煤1702,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM,焦煤1702(JM1702)
10,2017-02-16,DCE,2016-02-22,0.08,0,2017-02-16,JD1702,1,鸡蛋1702,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JD,鸡蛋1702(JD1702)
100,2017-02-16,DCE,2016-02-22,0.1,0,2017-02-16,I1702,1,铁矿石1702,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I,铁矿石1702(I1702)
500,2017-02-16,DCE,2016-02-22,0.2,0,2017-02-16,FB1702,1,纤维板1702,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB,纤维板1702(FB1702)
500,2017-02-16,DCE,2016-02-22,0.2,0,2017-02-16,BB1702,1,胶合板1702,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB,胶合板1702(BB1702)
5,2017-02-16,DCE,2016-02-22,0.07,0,2017-02-16,PP1702,1,聚丙烯1702,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP,聚丙烯1702(PP1702)
10,2017-03-14,DCE,2016-03-15,0.07,0,2017-03-14,CS1703,1,玉米淀粉1703,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CS,玉米淀粉1703(CS1703)
100,2017-03-07,CZCE,2016-03-08,0.05,0,2017-03-07,ZC1703,1,动力煤1703,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZC,动力煤1703(ZC1703)
50,2017-03-14,CZCE,2016-03-15,0.05,0,2017-03-14,PM1703,1,普麦1703,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PM,普麦1703(PM1703)
5,2017-03-14,CZCE,2016-03-15,0.05,0,2017-03-14,CF1703,1,棉花1703,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CF,棉花1703(CF1703)
20,2017-03-14,CZCE,2016-03-15,0.05,0,2017-03-14,WH1703,1,强麦1703,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WH,强麦1703(WH1703)
10,2017-09-14,CZCE,2016-03-15,0.2,0,2017-09-14,SR1709,1,白砂糖709,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SR,白砂糖709(SR1709)
5,2017-03-14,CZCE,2016-03-15,0.05,0,2017-03-14,TA1703,1,PTA1703,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,TA,PTA1703(TA1703)
10,2017-03-14,CZCE,2016-03-15,0.05,0,2017-03-14,OI1703,1,菜籽油1703,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,OI,菜籽油1703(OI1703)
10,2017-03-14,CZCE,2016-03-15,0.05,0,2017-03-14,MA1703,1,甲醇1703,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,MA,甲醇1703(MA1703)
20,2017-03-14,CZCE,2016-03-15,0.05,0,2017-03-14,RI1703,1,早籼稻1703,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RI,早籼稻1703(RI1703)
20,2017-03-14,CZCE,2016-03-15,0.05,0,2017-03-14,FG1703,1,玻璃1703,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FG,玻璃1703(FG1703)
10,2017-03-14,CZCE,2016-03-15,0.05,0,2017-03-14,RM1703,1,菜籽粕1703,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RM,菜籽粕1703(RM1703)
20,2017-03-14,CZCE,2016-03-15,0.05,0,2017-03-14,JR1703,1,粳稻谷1703,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JR,粳稻谷1703(JR1703)
20,2017-03-14,CZCE,2016-03-15,0.05,0,2017-03-14,LR1703,1,晚籼稻1703,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,LR,晚籼稻1703(LR1703)
5,2017-03-14,CZCE,2016-03-15,0.05,0,2017-03-14,SF1703,1,硅铁1703,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁1703(SF1703)
5,2017-03-14,CZCE,2016-03-15,0.05,0,2017-03-14,SM1703,1,锰硅1703,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅1703(SM1703)
10,2017-03-14,DCE,2016-03-15,0.05,0,2017-03-14,P1703,1,棕榈油1703,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P,棕榈油1703(P1703)
5,2017-03-14,DCE,2016-03-15,0.07,0,2017-03-14,V1703,1,聚氯乙烯1703,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V,聚氯乙烯1703(V1703)
100,2017-03-14,DCE,2016-03-15,0.15,0,2017-03-14,J1703,1,焦炭1703,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J,焦炭1703(J1703)
5,2017-03-14,DCE,2016-03-15,0.07,0,2017-03-14,L1703,1,聚乙烯1703,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L,聚乙烯1703(L1703)
60,2017-03-14,DCE,2016-03-15,0.15,0,2017-03-14,JM1703,1,焦煤1703,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM,焦煤1703(JM1703)
10,2017-03-28,DCE,2016-03-15,0.08,0,2017-03-28,JD1703,1,鸡蛋1703,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JD,鸡蛋1703(JD1703)
100,2017-03-14,DCE,2016-03-15,0.1,0,2017-03-14,I1703,1,铁矿石1703,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I,铁矿石1703(I1703)
500,2017-03-14,DCE,2016-03-15,0.2,0,2017-03-14,FB1703,1,纤维板1703,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB,纤维板1703(FB1703)
500,2017-03-14,DCE,2016-03-15,0.2,0,2017-03-14,BB1703,1,胶合板1703,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB,胶合板1703(BB1703)
5,2017-03-14,DCE,2016-03-15,0.07,0,2017-03-14,PP1703,1,聚丙烯1703,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP,聚丙烯1703(PP1703)
5,2017-04-18,CZCE,2016-04-18,0.2,0,2017-04-18,SM1704,1,锰硅704,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅704(SM1704)
10,2017-04-18,CZCE,2016-04-18,0.2,0,2017-04-18,MA1704,1,甲醇704,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,MA,甲醇704(MA1704)
20,2017-04-18,CZCE,2016-04-18,0.2,0,2017-04-18,FG1704,1,玻璃704,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FG,玻璃704(FG1704)
5,2017-04-18,CZCE,2016-04-18,0.2,0,2017-04-18,SF1704,1,硅铁704,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁704(SF1704)
100,2017-06-07,CZCE,2016-06-08,0.2,0,2017-06-07,ZC1706,1,动力煤706,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZC,动力煤706(ZC1706)
20,2017-07-14,CZCE,2016-07-15,0.2,0,2017-07-14,WH1707,1,优质强筋小麦707,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WH,优质强筋小麦707(WH1707)
50,2017-07-14,CZCE,2016-07-15,0.2,0,2017-07-14,PM1707,1,普通小麦707,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PM,普通小麦707(PM1707)
20,2017-07-14,CZCE,2016-07-15,0.2,0,2017-07-14,RI1707,1,早籼稻707,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RI,早籼稻707(RI1707)
10,2017-07-14,CZCE,2016-07-15,0.2,0,2017-07-14,OI1707,1,菜籽油707,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,OI,菜籽油707(OI1707)
5,2017-07-14,CZCE,2016-07-15,0.2,0,2017-07-14,TA1707,1,精对苯二甲酸707,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,TA,精对苯二甲酸707(TA1707)
5,2017-07-14,CZCE,2016-07-15,0.2,0,2017-07-14,CF1707,1,一号棉花707,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CF,一号棉花707(CF1707)
10,2018-01-15,CZCE,2016-07-15,0.2,0,2018-01-15,SR1801,1,白砂糖801,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SR,白砂糖801(SR1801)
10,2017-07-14,CZCE,2016-07-15,0.2,0,2017-07-14,MA1707,1,甲醇707,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,MA,甲醇707(MA1707)
10,2018-07-13,DCE,2017-01-17,0.2,0,2018-07-13,A1807,1,黄大豆1号1807,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,黄大豆1号1807(A1807)
20,2017-07-14,CZCE,2016-07-15,0.2,0,2017-07-14,FG1707,1,玻璃707,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FG,玻璃707(FG1707)
5,2017-07-14,CZCE,2016-07-15,0.2,0,2017-07-14,SF1707,1,硅铁707,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁707(SF1707)
10,2017-07-14,CZCE,2016-07-15,0.2,0,2017-07-14,RM1707,1,菜籽粕707,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RM,菜籽粕707(RM1707)
20,2017-07-14,CZCE,2016-07-15,0.2,0,2017-07-14,JR1707,1,粳稻707,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JR,粳稻707(JR1707)
20,2017-07-14,CZCE,2016-07-15,0.2,0,2017-07-14,LR1707,1,晚籼稻707,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,LR,晚籼稻707(LR1707)
10,2017-07-14,CZCE,2016-07-15,0.2,0,2017-07-14,RS1707,1,油菜籽707,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RS,油菜籽707(RS1707)
5,2017-07-14,CZCE,2016-07-15,0.2,0,2017-07-14,SM1707,1,锰硅707,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅707(SM1707)
100,2017-07-07,CZCE,2016-07-08,0.2,0,2017-07-07,ZC1707,1,动力煤707,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZC,动力煤707(ZC1707)
10,2017-07-14,DCE,2016-07-15,0.2,0,2017-07-14,C1707,1,黄玉米1707,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,黄玉米1707(C1707)
10,2017-07-14,DCE,2016-07-15,0.2,0,2017-07-14,M1707,1,豆粕1707,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,M,豆粕1707(M1707)
10,2017-07-14,DCE,2016-07-15,0.2,0,2017-07-14,B1707,1,黄大豆2号1707,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,B,黄大豆2号1707(B1707)
10,2018-01-15,DCE,2016-07-15,0.2,0,2018-01-15,A1801,1,黄大豆1号1801,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,黄大豆1号1801(A1801)
10,2017-07-14,DCE,2016-07-15,0.2,0,2017-07-14,P1707,1,棕榈油1707,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P,棕榈油1707(P1707)
10,2017-07-14,DCE,2016-07-15,0.2,0,2017-07-14,Y1707,1,豆油1707,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,Y,豆油1707(Y1707)
5,2017-07-14,DCE,2016-07-15,0.2,0,2017-07-14,V1707,1,聚氯乙烯1707,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V,聚氯乙烯1707(V1707)
100,2017-07-14,DCE,2016-07-15,0.2,0,2017-07-14,I1707,1,铁矿石1707,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I,铁矿石1707(I1707)
5,2017-07-14,DCE,2016-07-15,0.2,0,2017-07-14,L1707,1,线型低密度聚乙烯1707,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L,线型低密度聚乙烯1707(L1707)
60,2017-07-14,DCE,2016-07-15,0.2,0,2017-07-14,JM1707,1,焦煤1707,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM,焦煤1707(JM1707)
10,2017-07-26,DCE,2016-07-15,0.2,0,2017-07-26,JD1707,1,鸡蛋1707,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JD,鸡蛋1707(JD1707)
100,2017-07-14,DCE,2016-07-15,0.2,0,2017-07-14,J1707,1,冶金焦炭1707,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J,冶金焦炭1707(J1707)
500,2017-07-14,DCE,2016-07-15,0.2,0,2017-07-14,FB1707,1,中密度纤维板1707,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB,中密度纤维板1707(FB1707)
10,2017-07-14,DCE,2016-07-15,0.2,0,2017-07-14,CS1707,1,玉米淀粉1707,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CS,玉米淀粉1707(CS1707)
5,2017-07-14,DCE,2016-07-15,0.2,0,2017-07-14,PP1707,1,聚丙烯1707,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP,聚丙烯1707(PP1707)
500,2017-07-14,DCE,2016-07-15,0.2,0,2017-07-14,BB1707,1,细木工板1707,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB,细木工板1707(BB1707)
100,2017-08-07,CZCE,2016-08-08,0.2,0,2017-08-07,ZC1708,1,动力煤708,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZC,动力煤708(ZC1708)
5,2017-08-14,CZCE,2016-08-15,0.2,0,2017-08-14,TA1708,1,精对苯二甲酸708,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,TA,精对苯二甲酸708(TA1708)
10,2017-08-14,CZCE,2016-08-15,0.2,0,2017-08-14,MA1708,1,甲醇708,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,MA,甲醇708(MA1708)
20,2017-08-14,CZCE,2016-08-15,0.2,0,2017-08-14,FG1708,1,玻璃708,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FG,玻璃708(FG1708)
10,2017-08-14,CZCE,2016-08-15,0.2,0,2017-08-14,RS1708,1,油菜籽708,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RS,油菜籽708(RS1708)
10,2017-08-14,CZCE,2016-08-15,0.2,0,2017-08-14,RM1708,1,菜籽粕708,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RM,菜籽粕708(RM1708)
5,2017-08-14,CZCE,2016-08-15,0.2,0,2017-08-14,SF1708,1,硅铁708,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁708(SF1708)
500,2017-08-14,DCE,2016-08-15,0.2,0,2017-08-14,BB1708,1,细木工板1708,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB,细木工板1708(BB1708)
5,2017-08-14,CZCE,2016-08-15,0.2,0,2017-08-14,SM1708,1,锰硅708,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅708(SM1708)
500,2017-08-14,DCE,2016-08-15,0.2,0,2017-08-14,FB1708,1,中密度纤维板1708,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB,中密度纤维板1708(FB1708)
100,2017-08-14,DCE,2016-08-15,0.2,0,2017-08-14,J1708,1,冶金焦炭1708,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J,冶金焦炭1708(J1708)
100,2017-08-14,DCE,2016-08-15,0.2,0,2017-08-14,I1708,1,铁矿石1708,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I,铁矿石1708(I1708)
60,2017-08-14,DCE,2016-08-15,0.2,0,2017-08-14,JM1708,1,焦煤1708,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM,焦煤1708(JM1708)
5,2017-08-14,DCE,2016-08-15,0.2,0,2017-08-14,L1708,1,线型低密度聚乙烯1708,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L,线型低密度聚乙烯1708(L1708)
10,2017-08-14,DCE,2016-08-15,0.2,0,2017-08-14,P1708,1,棕榈油1708,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P,棕榈油1708(P1708)
10,2017-08-14,DCE,2016-08-15,0.2,0,2017-08-14,M1708,1,豆粕1708,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,M,豆粕1708(M1708)
5,2017-08-14,DCE,2016-08-15,0.2,0,2017-08-14,PP1708,1,聚丙烯1708,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP,聚丙烯1708(PP1708)
10,2017-08-14,DCE,2016-08-15,0.2,0,2017-08-14,Y1708,1,豆油1708,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,Y,豆油1708(Y1708)
5,2017-08-14,DCE,2016-08-15,0.2,0,2017-08-14,V1708,1,聚氯乙烯1708,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V,聚氯乙烯1708(V1708)
10,2017-08-28,DCE,2016-08-15,0.2,0,2017-08-28,JD1708,1,鸡蛋1708,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JD,鸡蛋1708(JD1708)
5,2017-09-14,DCE,2016-09-19,0.2,0,2017-09-14,V1709,1,聚氯乙烯1709,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V,聚氯乙烯1709(V1709)
100,2017-09-07,CZCE,2016-09-08,0.2,0,2017-09-07,ZC1709,1,动力煤709,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZC,动力煤709(ZC1709)
50,2017-09-14,CZCE,2016-09-19,0.2,0,2017-09-14,PM1709,1,普通小麦709,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PM,普通小麦709(PM1709)
5,2017-09-14,CZCE,2016-09-19,0.2,0,2017-09-14,CF1709,1,一号棉花709,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CF,一号棉花709(CF1709)
20,2017-09-14,CZCE,2016-09-19,0.2,0,2017-09-14,WH1709,1,优质强筋小麦709,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WH,优质强筋小麦709(WH1709)
10,2018-03-14,CZCE,2016-09-19,0.2,0,2018-03-14,SR1803,1,白砂糖803,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SR,白砂糖803(SR1803)
5,2017-09-14,CZCE,2016-09-19,0.2,0,2017-09-14,TA1709,1,精对苯二甲酸709,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,TA,精对苯二甲酸709(TA1709)
10,2017-09-14,CZCE,2016-09-19,0.2,0,2017-09-14,RS1709,1,油菜籽709,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RS,油菜籽709(RS1709)
20,2017-09-14,CZCE,2016-09-19,0.2,0,2017-09-14,JR1709,1,粳稻709,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JR,粳稻709(JR1709)
20,2017-09-14,CZCE,2016-09-19,0.2,0,2017-09-14,LR1709,1,晚籼稻709,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,LR,晚籼稻709(LR1709)
5,2017-09-14,CZCE,2016-09-19,0.2,0,2017-09-14,SF1709,1,硅铁709,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁709(SF1709)
5,2017-09-14,CZCE,2016-09-19,0.2,0,2017-09-14,SM1709,1,锰硅709,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅709(SM1709)
10,2017-09-14,CZCE,2016-09-19,0.2,0,2017-09-14,OI1709,1,菜籽油709,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,OI,菜籽油709(OI1709)
20,2017-09-14,CZCE,2016-09-19,0.2,0,2017-09-14,RI1709,1,早籼稻709,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RI,早籼稻709(RI1709)
10,2017-09-14,CZCE,2016-09-19,0.2,0,2017-09-14,MA1709,1,甲醇709,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,MA,甲醇709(MA1709)
20,2017-09-14,CZCE,2016-09-19,0.2,0,2017-09-14,FG1709,1,玻璃709,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FG,玻璃709(FG1709)
10,2017-09-14,CZCE,2016-09-19,0.2,0,2017-09-14,RM1709,1,菜籽粕709,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RM,菜籽粕709(RM1709)
10,2017-09-14,DCE,2016-09-19,0.2,0,2017-09-14,B1709,1,黄大豆2号1709,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,B,黄大豆2号1709(B1709)
500,2017-09-14,DCE,2016-09-19,0.2,0,2017-09-14,BB1709,1,细木工板1709,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB,细木工板1709(BB1709)
10,2017-09-14,DCE,2016-09-19,0.2,0,2017-09-14,C1709,1,黄玉米1709,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,黄玉米1709(C1709)
10,2017-09-14,DCE,2016-09-19,0.2,0,2017-09-14,CS1709,1,玉米淀粉1709,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CS,玉米淀粉1709(CS1709)
500,2017-09-14,DCE,2016-09-19,0.2,0,2017-09-14,FB1709,1,中密度纤维板1709,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB,中密度纤维板1709(FB1709)
100,2017-09-14,DCE,2016-09-19,0.2,0,2017-09-14,I1709,1,铁矿石1709,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I,铁矿石1709(I1709)
100,2017-09-14,DCE,2016-09-19,0.2,0,2017-09-14,J1709,1,冶金焦炭1709,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J,冶金焦炭1709(J1709)
60,2017-09-14,DCE,2016-09-19,0.2,0,2017-09-14,JM1709,1,焦煤1709,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM,焦煤1709(JM1709)
10,2017-09-26,DCE,2016-09-19,0.2,0,2017-09-26,JD1709,1,鸡蛋1709,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JD,鸡蛋1709(JD1709)
5,2017-09-14,DCE,2016-09-19,0.2,0,2017-09-14,L1709,1,线型低密度聚乙烯1709,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L,线型低密度聚乙烯1709(L1709)
10,2017-09-14,DCE,2016-09-19,0.2,0,2017-09-14,M1709,1,豆粕1709,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,M,豆粕1709(M1709)
10,2017-09-14,DCE,2016-09-19,0.2,0,2017-09-14,P1709,1,棕榈油1709,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P,棕榈油1709(P1709)
5,2017-09-14,DCE,2016-09-19,0.2,0,2017-09-14,PP1709,1,聚丙烯1709,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP,聚丙烯1709(PP1709)
10,2017-09-14,DCE,2016-09-19,0.2,0,2017-09-14,Y1709,1,豆油1709,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,Y,豆油1709(Y1709)
10,2018-03-14,DCE,2016-09-19,0.2,0,2018-03-14,A1803,1,黄大豆1号1803,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,黄大豆1号1803(A1803)
5,2017-10-20,DCE,2016-10-24,0.2,0,2017-10-20,V1710,1,聚氯乙烯1710,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V,聚氯乙烯1710(V1710)
500,2017-10-20,DCE,2016-10-24,0.2,0,2017-10-20,BB1710,1,细木工板1710,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB,细木工板1710(BB1710)
500,2017-10-20,DCE,2016-10-24,0.2,0,2017-10-20,FB1710,1,中密度纤维板1710,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB,中密度纤维板1710(FB1710)
100,2017-10-20,DCE,2016-10-24,0.2,0,2017-10-20,I1710,1,铁矿石1710,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I,铁矿石1710(I1710)
100,2017-10-20,DCE,2016-10-24,0.2,0,2017-10-20,J1710,1,冶金焦炭1710,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J,冶金焦炭1710(J1710)
10,2017-10-26,DCE,2016-10-24,0.2,0,2017-10-26,JD1710,1,鸡蛋1710,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JD,鸡蛋1710(JD1710)
60,2017-10-20,DCE,2016-10-24,0.2,0,2017-10-20,JM1710,1,焦煤1710,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM,焦煤1710(JM1710)
10,2017-10-20,DCE,2016-10-24,0.2,0,2017-10-20,P1710,1,棕榈油1710,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P,棕榈油1710(P1710)
5,2017-10-20,DCE,2016-10-24,0.2,0,2017-10-20,L1710,1,线型低密度聚乙烯1710,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L,线型低密度聚乙烯1710(L1710)
5,2017-10-20,DCE,2016-10-24,0.2,0,2017-10-20,PP1710,1,聚丙烯1710,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP,聚丙烯1710(PP1710)
100,2017-10-13,CZCE,2016-10-17,0.2,0,2017-10-13,ZC1710,1,动力煤710,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZC,动力煤710(ZC1710)
20,2017-10-20,CZCE,2016-10-24,0.2,0,2017-10-20,FG1710,1,玻璃710,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FG,玻璃710(FG1710)
10,2017-10-20,CZCE,2016-10-24,0.2,0,2017-10-20,MA1710,1,甲醇710,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,MA,甲醇710(MA1710)
